0,0.023925,-0.17932,2.0647,-0.0075084,-0.38362,1.9565,-0.10248,-0.53316,1.8837
198,0.03096,-0.17895,2.0888,0.03113,-0.36413,1.979,-0.048657,-0.51543,1.8965
224,0.030971,-0.17896,2.0888,0.031086,-0.36456,1.9787,-0.049331,-0.51651,1.896
251,0.030969,-0.17896,2.0888,0.031084,-0.36465,1.9787,-0.04943,-0.51672,1.8959
396,0.030985,-0.17896,2.0888,0.030954,-0.36502,1.9785,-0.050528,-0.51829,1.8954
420,0.031009,-0.17897,2.0888,0.030895,-0.36541,1.9782,-0.05137,-0.51977,1.8949
452,0.031011,-0.17897,2.0888,0.030889,-0.36549,1.9781,-0.051495,-0.52004,1.8948
481,0.031033,-0.17897,2.0887,0.030885,-0.36567,1.978,-0.051655,-0.52034,1.8947
521,0.031057,-0.17897,2.0887,0.03092,-0.36576,1.9779,-0.051204,-0.52,1.8948
589,0.03106,-0.17898,2.0887,0.030929,-0.36578,1.9779,-0.051117,-0.51997,1.8948
617,0.031086,-0.17898,2.0887,0.03111,-0.36568,1.9779,-0.0503,-0.51908,1.8951
666,0.031116,-0.17898,2.0887,0.031357,-0.36546,1.9779,-0.048897,-0.51759,1.8956
725,0.031121,-0.17898,2.0887,0.0314,-0.36544,1.9779,-0.048657,-0.51737,1.8956
754,0.031153,-0.17899,2.0887,0.031499,-0.36542,1.9779,-0.048091,-0.51668,1.8958
786,0.031188,-0.17899,2.0886,0.031481,-0.36558,1.9778,-0.048355,-0.51721,1.8957
847,0.031195,-0.17899,2.0886,0.031479,-0.36562,1.9777,-0.048381,-0.51732,1.8957
871,0.031231,-0.179,2.0886,0.031462,-0.36581,1.9776,-0.048896,-0.51817,1.8955
915,0.03127,-0.179,2.0886,0.031387,-0.36606,1.9774,-0.049675,-0.51939,1.8952
978,0.031279,-0.179,2.0886,0.031375,-0.36612,1.9774,-0.049786,-0.51961,1.8951
1002,0.031318,-0.17901,2.0886,0.031321,-0.36636,1.9772,-0.050227,-0.52034,1.8949
1049,0.03136,-0.17901,2.0886,0.03126,-0.36666,1.977,-0.050467,-0.52081,1.8948
1112,0.03137,-0.17901,2.0885,0.031245,-0.36673,1.9769,-0.050496,-0.52091,1.8948
1139,0.031411,-0.17901,2.0885,0.031184,-0.36699,1.9768,-0.051077,-0.52201,1.8945
1181,0.031456,-0.17902,2.0885,0.031119,-0.36731,1.9765,-0.05137,-0.52252,1.8944
1245,0.031467,-0.17902,2.0885,0.031103,-0.36739,1.9764,-0.051414,-0.52264,1.8944
1269,0.031509,-0.17902,2.0885,0.031071,-0.36765,1.9763,-0.051757,-0.52319,1.8942
1314,0.031555,-0.17903,2.0885,0.031008,-0.36798,1.976,-0.052427,-0.52425,1.894
1380,0.031567,-0.17903,2.0885,0.030985,-0.36807,1.9759,-0.052539,-0.52447,1.8939
1403,0.03161,-0.17903,2.0884,0.030897,-0.36834,1.9757,-0.053218,-0.52554,1.8937
1452,0.031657,-0.17904,2.0884,0.030758,-0.36869,1.9755,-0.054042,-0.52683,1.8934
1512,0.03167,-0.17904,2.0884,0.030721,-0.36878,1.9754,-0.054178,-0.52709,1.8934
1536,0.031713,-0.17904,2.0884,0.030605,-0.36905,1.9752,-0.054888,-0.52819,1.8931
1586,0.031759,-0.17905,2.0884,0.030495,-0.36937,1.975,-0.05542,-0.52904,1.8929
1645,0.031771,-0.17905,2.0883,0.030465,-0.36945,1.9749,-0.055505,-0.52922,1.8929
1673,0.031813,-0.17905,2.0883,0.030607,-0.36912,1.975,-0.054065,-0.5274,1.8934
1717,0.031855,-0.17906,2.0883,0.030668,-0.36892,1.9751,-0.053054,-0.52625,1.8938
1780,0.031867,-0.17906,2.0883,0.030667,-0.36891,1.9751,-0.052893,-0.52611,1.8938
1812,0.031905,-0.17906,2.0883,0.030618,-0.36898,1.975,-0.052739,-0.52595,1.8939
1846,0.031944,-0.17907,2.0882,0.030496,-0.36911,1.9749,-0.053033,-0.52627,1.8938
1913,0.031955,-0.17907,2.0882,0.030485,-0.36913,1.9749,-0.053075,-0.52633,1.8938
1931,0.031992,-0.17907,2.0882,0.030367,-0.36926,1.9748,-0.05356,-0.52681,1.8936
1987,0.032029,-0.17907,2.0882,0.030271,-0.36939,1.9747,-0.054052,-0.527,1.8936
2047,0.032068,-0.17908,2.0882,0.030208,-0.36955,1.9745,-0.054311,-0.52666,1.8937
2077,0.032086,-0.17908,2.0881,0.030256,-0.36952,1.9745,-0.054379,-0.52655,1.8937
2118,0.032116,-0.17908,2.0881,0.0303,-0.36957,1.9744,-0.055288,-0.52675,1.8937
2179,0.032154,-0.17908,2.0881,0.030275,-0.36971,1.9742,-0.055798,-0.52626,1.8939
2206,0.032174,-0.17907,2.0881,0.030369,-0.36964,1.9742,-0.056017,-0.5261,1.894
2246,0.0322,-0.17907,2.0881,0.030467,-0.36963,1.9741,-0.056907,-0.52532,1.894
2317,0.032221,-0.17907,2.0881,0.030613,-0.36941,1.9741,-0.057325,-0.5247,1.8941
2344,0.032256,-0.17906,2.088,0.030671,-0.3694,1.9738,-0.057878,-0.52314,1.8941
2381,0.03228,-0.17904,2.088,0.031179,-0.36863,1.9733,-0.05825,-0.51953,1.8943
2444,0.032305,-0.17903,2.088,0.031644,-0.36782,1.9731,-0.058713,-0.51764,1.8945
2471,0.03234,-0.179,2.088,0.032131,-0.36706,1.9726,-0.05945,-0.5143,1.8943
2520,0.032356,-0.1789,2.088,0.033091,-0.36546,1.9719,-0.060836,-0.50836,1.8937
2580,0.032382,-0.17889,2.0879,0.034083,-0.3639,1.9712,-0.061678,-0.50517,1.8936
2602,0.03239,-0.17868,2.0879,0.034937,-0.3625,1.9703,-0.063591,-0.50123,1.8927
2651,0.032387,-0.17835,2.0879,0.035822,-0.35788,1.9695,-0.065625,-0.49265,1.8923
2719,0.03241,-0.17829,2.0879,0.03721,-0.35532,1.9685,-0.066572,-0.48843,1.8922
2746,0.032427,-0.17791,2.088,0.038861,-0.34988,1.9679,-0.067564,-0.48013,1.892
2787,0.032402,-0.1773,2.0881,0.040235,-0.3428,1.9669,-0.069898,-0.46927,1.8917
2846,0.032414,-0.17717,2.088,0.041823,-0.3395,1.9655,-0.071098,-0.46375,1.8916
2883,0.032376,-0.17648,2.0882,0.04174,-0.33377,1.965,-0.073146,-0.45415,1.8915
