0,0.11903,0.0054761,2.0328,0.31649,0.19231,2.069,0.44222,0.3901,2.0907
27,0.11903,0.0054761,2.0328,0.31649,0.19231,2.069,0.44222,0.3901,2.0907
62,0.11901,0.005489,2.0328,0.31648,0.19227,2.0689,0.44224,0.39,2.0904
94,0.119,0.0055017,2.0328,0.31646,0.19223,2.0687,0.44226,0.38991,2.0901
129,0.119,0.0055017,2.0328,0.31646,0.19223,2.0687,0.44226,0.38991,2.0901
192,0.11898,0.0055141,2.0329,0.31645,0.1922,2.0686,0.44228,0.38982,2.0899
228,0.11896,0.0055266,2.0329,0.31644,0.19216,2.0685,0.4423,0.38973,2.0896
260,0.11896,0.0055266,2.0329,0.31644,0.19216,2.0685,0.4423,0.38973,2.0896
317,0.11895,0.0055394,2.0329,0.31643,0.19214,2.0684,0.44232,0.38964,2.0894
355,0.11893,0.0055522,2.0329,0.31642,0.19211,2.0683,0.44234,0.38956,2.0892
390,0.11893,0.0055522,2.0329,0.31642,0.19211,2.0683,0.44234,0.38956,2.0892
451,0.11892,0.0055652,2.0329,0.31642,0.19209,2.0682,0.44236,0.38947,2.0889
488,0.1189,0.0055781,2.0329,0.31642,0.19207,2.0681,0.44239,0.38939,2.0887
523,0.1189,0.0055781,2.0329,0.31642,0.19207,2.0681,0.44239,0.38939,2.0887
587,0.11889,0.005591,2.0329,0.31643,0.19205,2.068,0.44241,0.38931,2.0885
624,0.11888,0.0056042,2.0329,0.31644,0.19204,2.0679,0.44243,0.38924,2.0883
657,0.11888,0.0056042,2.0329,0.31644,0.19204,2.0679,0.44243,0.38924,2.0883
721,0.11887,0.0056172,2.033,0.31645,0.19203,2.0677,0.44245,0.38916,2.088
756,0.11885,0.0056294,2.033,0.31645,0.19202,2.0676,0.44247,0.38909,2.0878
791,0.11885,0.0056294,2.033,0.31645,0.19202,2.0676,0.44247,0.38909,2.0878
855,0.11884,0.0056415,2.033,0.31647,0.19201,2.0675,0.44249,0.38902,2.0876
888,0.11883,0.0056539,2.033,0.31648,0.192,2.0674,0.44251,0.38895,2.0874
925,0.11883,0.0056539,2.033,0.31648,0.192,2.0674,0.44251,0.38895,2.0874
988,0.11882,0.0056647,2.033,0.31649,0.19199,2.0673,0.44253,0.38888,2.0872
1022,0.11881,0.0056731,2.033,0.3165,0.19199,2.0672,0.44254,0.38881,2.087
1055,0.11881,0.0056731,2.033,0.3165,0.19199,2.0672,0.44254,0.38881,2.087
1119,0.1188,0.005681,2.033,0.31651,0.19198,2.0671,0.44256,0.38874,2.0868
1153,0.11879,0.0056887,2.033,0.31652,0.19197,2.067,0.44257,0.38867,2.0866
1187,0.11879,0.0056887,2.033,0.31652,0.19197,2.067,0.44257,0.38867,2.0866
1253,0.11877,0.0056958,2.033,0.31653,0.19196,2.0669,0.44258,0.3886,2.0864
1288,0.11876,0.0057027,2.033,0.31653,0.19196,2.0668,0.44259,0.38852,2.0861
1326,0.11876,0.0057027,2.033,0.31653,0.19196,2.0668,0.44259,0.38852,2.0861
1391,0.11875,0.0057094,2.033,0.31654,0.19195,2.0666,0.4426,0.38844,2.0859
1427,0.11874,0.0057157,2.033,0.31655,0.19195,2.0665,0.4426,0.38836,2.0857
1463,0.11874,0.0057157,2.033,0.31655,0.19195,2.0665,0.4426,0.38836,2.0857
1529,0.11873,0.0057225,2.033,0.31656,0.19194,2.0664,0.44259,0.38828,2.0854
1562,0.11872,0.0057292,2.033,0.31657,0.19195,2.0663,0.44258,0.38818,2.0852
1596,0.11872,0.0057292,2.033,0.31657,0.19195,2.0663,0.44258,0.38818,2.0852
1658,0.11871,0.0057357,2.033,0.31657,0.19196,2.0661,0.44254,0.38807,2.0847
1693,0.1187,0.0057416,2.033,0.31658,0.19197,2.0658,0.44239,0.38778,2.084
1728,0.1187,0.0057416,2.033,0.31658,0.19197,2.0658,0.44239,0.38778,2.084
1788,0.11869,0.0057462,2.033,0.31659,0.19197,2.0655,0.44214,0.38731,2.0828
1825,0.11867,0.005751,2.033,0.31661,0.19198,2.0649,0.44174,0.38657,2.0811
1863,0.11867,0.005751,2.033,0.31661,0.19198,2.0649,0.44174,0.38657,2.0811
1922,0.11866,0.0057563,2.033,0.31666,0.19198,2.0642,0.44117,0.38556,2.0787
1958,0.11864,0.0057626,2.033,0.31675,0.19198,2.0632,0.44039,0.3843,2.0753
1992,0.11864,0.0057626,2.033,0.31675,0.19198,2.0632,0.44039,0.3843,2.0753
2056,0.11861,0.0057705,2.033,0.31686,0.19198,2.0617,0.43933,0.3828,2.0709
2093,0.11858,0.0057808,2.033,0.31701,0.19197,2.0598,0.43798,0.38108,2.0652
2130,0.11858,0.0057808,2.033,0.31701,0.19197,2.0598,0.43798,0.38108,2.0652
2193,0.11853,0.0057937,2.0329,0.3172,0.19192,2.0572,0.43712,0.38144,2.0567
2227,0.11847,0.0058079,2.0328,0.31686,0.19088,2.0534,0.43596,0.38148,2.0466
2263,0.11847,0.0058079,2.0328,0.31686,0.19088,2.0534,0.43596,0.38148,2.0466
2322,0.1184,0.0058206,2.0327,0.31642,0.18964,2.0494,0.43395,0.3796,2.0357
2360,0.11832,0.005831,2.0326,0.31634,0.18924,2.0438,0.43197,0.37767,2.0241
2392,0.11832,0.005831,2.0326,0.31634,0.18924,2.0438,0.43197,0.37767,2.0241
2456,0.11822,0.0058369,2.0324,0.31622,0.18871,2.0371,0.42964,0.37533,2.0114
2493,0.11811,0.0058338,2.0322,0.31596,0.18843,2.0297,0.42715,0.37292,1.9975
2526,0.11811,0.0058338,2.0322,0.31596,0.18843,2.0297,0.42715,0.37292,1.9975
2590,0.11796,0.0058174,2.032,0.31565,0.18804,2.0218,0.42438,0.37014,1.9822
2620,0.11778,0.0057802,2.0317,0.31524,0.18748,2.0133,0.42132,0.36696,1.9658
2664,0.11778,0.0057802,2.0317,0.31524,0.18748,2.0133,0.42132,0.36696,1.9658
2728,0.11758,0.0057258,2.0314,0.31478,0.1867,2.0042,0.41808,0.36338,1.9485
2765,0.11737,0.0056594,2.0311,0.3143,0.18568,1.9945,0.41546,0.36414,1.9253
2795,0.11737,0.0056594,2.0311,0.3143,0.18568,1.9945,0.41546,0.36414,1.9253
2862,0.11724,0.0056212,2.0308,0.31399,0.18458,1.9839,0.41269,0.36565,1.9015
2909,0.11715,0.0055951,2.0305,0.31149,0.18011,1.9735,0.40849,0.36419,1.8795
2934,0.11715,0.0055951,2.0305,0.31149,0.18011,1.9735,0.40849,0.36419,1.8795
2996,0.11706,0.0055116,2.0301,0.31041,0.17717,1.9613,0.40484,0.36493,1.8541
3039,0.11696,0.0053498,2.0297,0.30927,0.17373,1.9499,0.40084,0.36459,1.8293
3069,0.11696,0.0053498,2.0297,0.30927,0.17373,1.9499,0.40084,0.36459,1.8293
3119,0.11677,0.0050156,2.0291,0.30821,0.17027,1.9391,0.39645,0.36343,1.805
3161,0.11633,0.0041801,2.0282,0.30678,0.16632,1.9283,0.39182,0.36124,1.7823
3193,0.11633,0.0041801,2.0282,0.30678,0.16632,1.9283,0.39182,0.36124,1.7823
3256,0.11528,0.0021863,2.0268,0.30429,0.16121,1.9175,0.38675,0.35723,1.7614
3293,0.11384,-0.00063732,2.0254,0.30074,0.15511,1.9064,0.37893,0.34558,1.7434
3328,0.11384,-0.00063732,2.0254,0.30074,0.15511,1.9064,0.37893,0.34558,1.7434
3397,0.11218,-0.0040981,2.024,0.29513,0.14801,1.8942,0.37053,0.3324,1.7278
3433,0.11033,-0.0076803,2.0227,0.28898,0.14066,1.8825,0.35987,0.31993,1.7076
3464,0.11033,-0.0076803,2.0227,0.28898,0.14066,1.8825,0.35987,0.31993,1.7076
3522,0.10854,-0.011158,2.0216,0.28302,0.13257,1.871,0.34798,0.30714,1.6869
3560,0.10693,-0.014363,2.0206,0.2772,0.12413,1.8601,0.33548,0.29358,1.6671
3595,0.10693,-0.014363,2.0206,0.2772,0.12413,1.8601,0.33548,0.29358,1.6671
3659,0.1056,-0.017182,2.0199,0.27151,0.11576,1.8496,0.32222,0.2792,1.6483
3700,0.10452,-0.019646,2.0194,0.26589,0.10758,1.8397,0.30806,0.26361,1.6307
3731,0.10452,-0.019646,2.0194,0.26589,0.10758,1.8397,0.30806,0.26361,1.6307
3795,0.1036,-0.021883,2.0189,0.2601,0.09889,1.8297,0.29319,0.24701,1.6146
3830,0.10286,-0.023894,2.0184,0.25382,0.09028,1.8202,0.27753,0.2294,1.5999
3862,0.10286,-0.023894,2.0184,0.25382,0.09028,1.8202,0.27753,0.2294,1.5999
3918,0.1023,-0.025647,2.018,0.24728,0.081182,1.811,0.26077,0.21039,1.5867
3965,0.10192,-0.027098,2.0177,0.24046,0.071814,1.8024,0.24291,0.18913,1.5757
3994,0.10192,-0.027098,2.0177,0.24046,0.071814,1.8024,0.24291,0.18913,1.5757
4060,0.10174,-0.028342,2.0174,0.23285,0.06133,1.7946,0.22372,0.16471,1.5675
4097,0.10176,-0.029404,2.0171,0.22504,0.050944,1.7876,0.20378,0.13865,1.5611
4128,0.10176,-0.029404,2.0171,0.22504,0.050944,1.7876,0.20378,0.13865,1.5611
4193,0.10198,-0.030287,2.0169,0.21628,0.039996,1.7803,0.18331,0.11163,1.5556
4230,0.10241,-0.030991,2.0166,0.20671,0.028507,1.7733,0.16334,0.085378,1.5506
4260,0.10241,-0.030991,2.0166,0.20671,0.028507,1.7733,0.16334,0.085378,1.5506
4324,0.10302,-0.031534,2.0162,0.19634,0.015827,1.767,0.14339,0.059136,1.5459
4360,0.10379,-0.031951,2.0157,0.18566,0.0026342,1.7615,0.12367,0.032687,1.5422
4394,0.10379,-0.031951,2.0157,0.18566,0.0026342,1.7615,0.12367,0.032687,1.5422
4455,0.10472,-0.032221,2.0151,0.17456,-0.011216,1.7571,0.10429,0.0061789,1.5397
4495,0.10578,-0.032369,2.0143,0.16194,-0.026306,1.7527,0.085089,-0.020414,1.5382
4529,0.10578,-0.032369,2.0143,0.16194,-0.026306,1.7527,0.085089,-0.020414,1.5382
4594,0.10691,-0.032448,2.0134,0.14831,-0.04167,1.7478,0.066177,-0.046655,1.5374
4631,0.10808,-0.032515,2.0124,0.13445,-0.057159,1.7438,0.045806,-0.074603,1.5366
4661,0.10808,-0.032515,2.0124,0.13445,-0.057159,1.7438,0.045806,-0.074603,1.5366
4725,0.10926,-0.032571,2.0113,0.1212,-0.072182,1.7408,0.027325,-0.10158,1.539
4763,0.11042,-0.032609,2.0101,0.10881,-0.086727,1.739,0.010536,-0.12714,1.543
4795,0.11042,-0.032609,2.0101,0.10881,-0.086727,1.739,0.010536,-0.12714,1.543
4861,0.11155,-0.032635,2.0089,0.097345,-0.10089,1.7386,-0.0096225,-0.15426,1.5452
4896,0.11264,-0.032659,2.0078,0.086698,-0.1149,1.7395,-0.027429,-0.18153,1.5516
4927,0.11264,-0.032659,2.0078,0.086698,-0.1149,1.7395,-0.027429,-0.18153,1.5516
4992,0.11366,-0.032688,2.0066,0.076891,-0.12855,1.7417,-0.040928,-0.20692,1.562
5027,0.11461,-0.032718,2.0055,0.067891,-0.14195,1.7455,-0.053434,-0.23138,1.5756
5060,0.11461,-0.032718,2.0055,0.067891,-0.14195,1.7455,-0.053434,-0.23138,1.5756
5121,0.11547,-0.032758,2.0044,0.060041,-0.15551,1.7513,-0.063632,-0.25375,1.5913
5156,0.11623,-0.032812,2.0034,0.052874,-0.16919,1.7586,-0.072842,-0.27519,1.6073
5191,0.11623,-0.032812,2.0034,0.052874,-0.16919,1.7586,-0.072842,-0.27519,1.6073
5254,0.1169,-0.032877,2.0024,0.04675,-0.1819,1.7665,-0.079908,-0.29668,1.6272
5288,0.11748,-0.032958,2.0015,0.0415,-0.19378,1.775,-0.085171,-0.31571,1.6464
5324,0.11748,-0.032958,2.0015,0.0415,-0.19378,1.775,-0.085171,-0.31571,1.6464
5387,0.11797,-0.033061,2.0007,0.037102,-0.20448,1.7835,-0.090424,-0.33442,1.6663
5421,0.11838,-0.03318,1.9999,0.033891,-0.21411,1.7921,-0.095912,-0.35188,1.6852
5456,0.11838,-0.03318,1.9999,0.033891,-0.21411,1.7921,-0.095912,-0.35188,1.6852
5518,0.11873,-0.033312,1.9992,0.031977,-0.22248,1.8008,-0.10001,-0.36715,1.703
5559,0.11902,-0.033458,1.9985,0.031745,-0.22964,1.8101,-0.10055,-0.37922,1.7215
5594,0.11902,-0.033458,1.9985,0.031745,-0.22964,1.8101,-0.10055,-0.37922,1.7215
5654,0.11925,-0.033622,1.9979,0.033472,-0.23565,1.8205,-0.099541,-0.38921,1.7394
5684,0.11942,-0.0338,1.9973,0.036122,-0.24062,1.8306,-0.095661,-0.39649,1.7574
5723,0.11942,-0.0338,1.9973,0.036122,-0.24062,1.8306,-0.095661,-0.39649,1.7574
5785,0.11953,-0.034006,1.9967,0.039459,-0.24475,1.8404,-0.090308,-0.40229,1.7748
5823,0.11958,-0.034234,1.9961,0.043079,-0.24816,1.8494,-0.086395,-0.40684,1.7883
5857,0.11958,-0.034234,1.9961,0.043079,-0.24816,1.8494,-0.086395,-0.40684,1.7883
5918,0.11958,-0.034498,1.9955,0.046665,-0.2511,1.8574,-0.081965,-0.4107,1.8012
5956,0.11953,-0.03478,1.9949,0.050086,-0.25345,1.8644,-0.079409,-0.41392,1.8109
5987,0.11953,-0.03478,1.9949,0.050086,-0.25345,1.8644,-0.079409,-0.41392,1.8109
6049,0.11945,-0.035076,1.9943,0.053263,-0.25543,1.8704,-0.077395,-0.41665,1.8187
6089,0.11935,-0.035377,1.9937,0.057017,-0.25609,1.8761,-0.071806,-0.41722,1.8267
6124,0.11935,-0.035377,1.9937,0.057017,-0.25609,1.8761,-0.071806,-0.41722,1.8267
6186,0.11923,-0.03568,1.993,0.060698,-0.25616,1.881,-0.066468,-0.4175,1.8332
6220,0.11911,-0.035986,1.9924,0.064347,-0.25565,1.8853,-0.059374,-0.41645,1.8391
6263,0.11911,-0.035986,1.9924,0.064347,-0.25565,1.8853,-0.059374,-0.41645,1.8391
6325,0.11899,-0.036296,1.9918,0.067879,-0.25472,1.8889,-0.052354,-0.41482,1.844
6359,0.1189,-0.036604,1.9912,0.071216,-0.25355,1.8919,-0.045674,-0.41292,1.848
6394,0.1189,-0.036604,1.9912,0.071216,-0.25355,1.8919,-0.045674,-0.41292,1.848
6461,0.11882,-0.03691,1.9906,0.074335,-0.25225,1.8943,-0.039497,-0.41088,1.8513
6493,0.11875,-0.037211,1.99,0.077221,-0.25087,1.8963,-0.033907,-0.40882,1.8538
6532,0.11875,-0.037211,1.99,0.077221,-0.25087,1.8963,-0.033907,-0.40882,1.8538
6589,0.11869,-0.037505,1.9895,0.08029,-0.24917,1.8975,-0.02876,-0.40656,1.8561
6625,0.11863,-0.037794,1.9889,0.082864,-0.2477,1.8986,-0.024326,-0.40454,1.8577
6659,0.11863,-0.037794,1.9889,0.082864,-0.2477,1.8986,-0.024326,-0.40454,1.8577
6721,0.11859,-0.038084,1.9884,0.085111,-0.24637,1.8996,-0.020478,-0.40269,1.8589
6756,0.11854,-0.038368,1.9879,0.086919,-0.24577,1.9004,-0.0035303,-0.40761,1.8665
6792,0.11854,-0.038368,1.9879,0.086919,-0.24577,1.9004,-0.0035303,-0.40761,1.8665
6856,0.11851,-0.038645,1.9874,0.088556,-0.24492,1.9011,0.0019157,-0.40768,1.8685
6890,0.11847,-0.038914,1.9869,0.090021,-0.24408,1.9016,0.0064025,-0.40733,1.8699
6926,0.11847,-0.038914,1.9869,0.090021,-0.24408,1.9016,0.0064025,-0.40733,1.8699
6991,0.11845,-0.039172,1.9864,0.091241,-0.24355,1.902,0.010024,-0.4071,1.8708
7025,0.11844,-0.039414,1.986,0.092223,-0.24327,1.9024,0.011936,-0.40646,1.8704
