0,0.10828,-0.10593,2.0431,0.24551,0.054692,2.0409,0.38267,0.22339,2.0237
195,0.083826,-0.13039,2.0485,0.22819,0.035309,2.0411,0.36433,0.21101,2.0088
230,0.083899,-0.13051,2.0484,0.2284,0.035297,2.0406,0.36428,0.21053,2.0074
263,0.083965,-0.13057,2.0484,0.22855,0.035124,2.0399,0.36427,0.20994,2.0058
295,0.084027,-0.13062,2.0484,0.2287,0.034913,2.0391,0.36448,0.20951,2.0037
362,0.084025,-0.13075,2.0483,0.2288,0.034783,2.0385,0.36453,0.20917,2.0022
395,0.083921,-0.13094,2.0482,0.22887,0.034516,2.0376,0.36458,0.20865,2.0003
429,0.083939,-0.13105,2.0482,0.22905,0.034319,2.0366,0.36482,0.20829,1.998
491,0.083934,-0.13116,2.0481,0.22924,0.034221,2.0358,0.36485,0.20797,1.9964
524,0.083938,-0.13127,2.0481,0.2294,0.034013,2.0349,0.36496,0.20756,1.9945
559,0.084,-0.13136,2.0481,0.22966,0.03383,2.0337,0.36522,0.20723,1.9921
631,0.084024,-0.13147,2.048,0.22981,0.033677,2.0329,0.36523,0.20686,1.9905
664,0.084052,-0.13157,2.0479,0.22999,0.033458,2.032,0.36536,0.20645,1.9886
698,0.084127,-0.13166,2.0479,0.23026,0.033265,2.0309,0.36566,0.20613,1.9864
763,0.084165,-0.13177,2.0478,0.23037,0.033069,2.0301,0.36569,0.20576,1.985
798,0.084207,-0.13186,2.0477,0.23057,0.032863,2.0292,0.3659,0.20543,1.9832
837,0.084288,-0.13196,2.0477,0.23086,0.03268,2.0281,0.36626,0.20516,1.981
890,0.084379,-0.13204,2.0476,0.23103,0.032534,2.0273,0.36639,0.20487,1.9796
933,0.084558,-0.13202,2.0475,0.23133,0.03241,2.0263,0.36666,0.20455,1.9778
970,0.084692,-0.13209,2.0474,0.23167,0.032277,2.0252,0.36708,0.2043,1.9757
1028,0.084852,-0.13212,2.0472,0.2319,0.03221,2.0243,0.36725,0.20401,1.9744
1065,0.085034,-0.1321,2.0471,0.23224,0.032136,2.0233,0.36757,0.20369,1.9726
1097,0.085187,-0.13216,2.047,0.23262,0.032081,2.0221,0.36804,0.20347,1.9707
1161,0.085335,-0.13221,2.0468,0.23283,0.03203,2.0213,0.36824,0.20323,1.9695
1194,0.085559,-0.13214,2.0467,0.2332,0.032035,2.0203,0.36859,0.20306,1.968
1229,0.085735,-0.13217,2.0465,0.23358,0.032057,2.0193,0.36901,0.20298,1.9664
1293,0.085866,-0.13221,2.0463,0.23375,0.031989,2.0187,0.36916,0.20283,1.9655
1329,0.086016,-0.1322,2.0462,0.23401,0.031999,2.0179,0.3694,0.20276,1.9645
1366,0.086158,-0.13224,2.046,0.23425,0.03198,2.0172,0.36962,0.20274,1.9636
1431,0.086372,-0.1322,2.0458,0.23446,0.032001,2.0167,0.36978,0.20283,1.9631
1463,0.086107,-0.13251,2.0455,0.23438,0.031824,2.0164,0.36975,0.2028,1.963
1499,0.086102,-0.13266,2.0452,0.23445,0.031793,2.0161,0.36975,0.20307,1.9632
1555,0.0857,-0.13306,2.0448,0.23426,0.031592,2.016,0.36957,0.20318,1.9638
1594,0.084622,-0.13401,2.044,0.23359,0.030872,2.0161,0.36893,0.20314,1.9651
1627,0.084324,-0.13436,2.0436,0.2334,0.030698,2.0161,0.36852,0.20371,1.9669
1690,0.083217,-0.13533,2.0428,0.2328,0.030176,2.0163,0.36769,0.20359,1.9687
1724,0.082337,-0.13607,2.0422,0.23232,0.029797,2.0166,0.36695,0.20387,1.9711
1760,0.082095,-0.13634,2.0419,0.23217,0.029813,2.0169,0.3664,0.20469,1.9742
1822,0.081513,-0.13682,2.0415,0.23174,0.029581,2.0172,0.36576,0.20493,1.9765
1858,0.081121,-0.13716,2.0412,0.23144,0.02947,2.0177,0.36532,0.20564,1.9797
1894,0.081037,-0.13728,2.0411,0.23135,0.029627,2.0183,0.36499,0.20663,1.9835
1958,0.080688,-0.13756,2.0408,0.23103,0.029546,2.0188,0.36465,0.20704,1.9861
1995,0.080326,-0.13784,2.0406,0.23069,0.02949,2.0193,0.36421,0.20757,1.9893
2028,0.080242,-0.13793,2.0405,0.23058,0.029659,2.02,0.36402,0.2083,1.9929
2090,0.079986,-0.13813,2.0403,0.23036,0.029662,2.0205,0.36387,0.20867,1.9952
2129,0.079746,-0.13831,2.0402,0.23014,0.029683,2.021,0.36374,0.20906,1.9978
2160,0.079698,-0.13837,2.0401,0.2301,0.029863,2.0216,0.36375,0.20957,2.0005
2224,0.079527,-0.1385,2.04,0.22997,0.0299,2.022,0.36374,0.20984,2.0021
2257,0.079737,-0.13836,2.0401,0.23,0.030052,2.0224,0.36389,0.21026,2.0038
2291,0.079839,-0.13831,2.0401,0.23004,0.030225,2.0227,0.36399,0.21064,2.0054
2355,0.080299,-0.13801,2.0402,0.23026,0.030477,2.023,0.3644,0.21115,2.0062
2389,0.080976,-0.13751,2.0405,0.23051,0.030751,2.0231,0.36486,0.21172,2.0069
2426,0.081234,-0.13733,2.0405,0.23066,0.030965,2.0232,0.36513,0.21203,2.0071
2487,0.081594,-0.13706,2.0406,0.23087,0.031184,2.023,0.36539,0.21228,2.0064
2524,0.081966,-0.13679,2.0408,0.23103,0.031371,2.0227,0.3656,0.21246,2.0047
2558,0.082125,-0.13669,2.0408,0.23119,0.031572,2.0217,0.36545,0.21215,2.0002
2626,0.082367,-0.13653,2.0408,0.23131,0.031756,2.0204,0.36494,0.2117,1.9955
2660,0.082618,-0.13636,2.0409,0.23141,0.031902,2.0185,0.36425,0.21123,1.9877
2704,0.083728,-0.13516,2.0403,0.23196,0.032463,2.0146,0.36322,0.21058,1.9739
2755,0.084232,-0.13468,2.0401,0.23201,0.032762,2.0111,0.36145,0.20974,1.9625
2798,0.085731,-0.13308,2.0392,0.23291,0.033627,2.0064,0.36028,0.20947,1.9458
2837,0.087591,-0.13107,2.038,0.2343,0.035327,1.998,0.35824,0.20917,1.9209
2887,0.088301,-0.13038,2.0375,0.23409,0.035699,1.9919,0.35445,0.20758,1.9036
2926,0.089851,-0.12866,2.0363,0.23548,0.038058,1.9809,0.35167,0.20837,1.8785
2966,0.091405,-0.12699,2.035,0.2361,0.03961,1.9673,0.34673,0.20689,1.8488
3022,0.091967,-0.12649,2.0344,0.23519,0.039534,1.9587,0.34087,0.20462,1.8291
3055,0.092795,-0.12574,2.0336,0.23352,0.038707,1.9485,0.33259,0.19978,1.8054
3097,0.093581,-0.12536,2.0329,0.23053,0.035915,1.9361,0.32039,0.19087,1.7774
3156,0.093833,-0.12543,2.0324,0.22728,0.03317,1.9275,0.31049,0.18438,1.7589
3193,0.094204,-0.12582,2.0318,0.22247,0.028833,1.9164,0.29721,0.17429,1.7371
3231,0.094534,-0.12663,2.0311,0.21566,0.022009,1.9026,0.28038,0.1601,1.7113
3292,0.094539,-0.12729,2.0304,0.21013,0.017301,1.8923,0.26756,0.14958,1.6949
3330,0.094558,-0.12821,2.0297,0.20263,0.010465,1.8802,0.25097,0.13514,1.6754
3368,0.094457,-0.12956,2.0287,0.1935,0.001239,1.8663,0.23077,0.11602,1.653
3430,0.093997,-0.13068,2.0277,0.18737,-0.004381,1.8569,0.2163,0.10343,1.6382
3461,0.09365,-0.13188,2.0267,0.17867,-0.012516,1.8454,0.19741,0.085756,1.6211
3501,0.09339,-0.13318,2.0257,0.16943,-0.02202,1.8333,0.1756,0.06295,1.6034
3561,0.092756,-0.13468,2.0244,0.16337,-0.027977,1.8254,0.1607,0.048164,1.5922
3594,0.092353,-0.13585,2.0234,0.15417,-0.03717,1.8156,0.14096,0.027426,1.5796
3639,0.091909,-0.13788,2.0221,0.14377,-0.04923,1.8053,0.11801,0.0012933,1.5679
3695,0.091123,-0.13947,2.0207,0.13634,-0.057833,1.7989,0.10284,-0.016544,1.5624
